# 0
#$LABELS 0
0 72.5016
9600 72.5016
19200 72.5016
28800 72.5016
38400 72.5016
48000 72.5016
57600 72.5016
67200 72.5016
76800 72.5016
86400 72.5016
96000 72.5016
105600 72.5016
115200 72.5016
124800 72.5016
134400 72.5016
144000 72.5016
153600 72.5016
163200 72.5016
172800 72.5016
182400 72.5016
192000 72.5016
201600 72.5016
211200 72.5016
220800 72.5016
230400 72.5016
240000 72.5016
249600 72.5016
259200 72.5016
268800 72.5016
278400 72.5016
288000 72.5016
297600 72.5016
307200 72.5016
316800 72.5016
326400 72.5016
336000 72.5016
345600 72.5016
355200 72.5016
364800 72.5016
374400 72.5016
384000 72.5016
393600 72.5016
403200 72.5016
412800 72.5016
422400 72.5016
432000 72.5016
441600 72.5016
451200 72.5016
460800 72.5016
470400 72.5016
480000 72.5016
489600 72.5016
499200 72.5016
508800 72.5016
518400 72.5016
528000 72.5016
537600 72.5016
547200 72.5016
556800 72.5016
566400 72.5016
576000 72.5016
585600 72.5016
595200 72.5016
604800 72.5016
614400 72.5016
624000 72.5016
633600 72.5016
643200 72.5016
652800 72.5016
662400 72.5016
672000 72.5016
681600 72.5016
691200 72.5016
700800 72.5016
710400 72.5016
720000 72.5016
729600 72.5016
739200 72.5016
748800 72.5016
758400 72.5016
768000 72.5016
777600 72.5016
787200 72.5016
796800 72.5016
806400 72.5016
816000 72.5016
825600 72.5016
835200 72.5016
844800 72.5016
854400 72.5016
864000 72.5016
873600 72.5016
883200 72.5016
892800 72.5016
902400 72.5016
912000 72.5016
921600 72.5016
931200 72.5016
940800 72.5016
950400 72.5016
960000 72.5016
969600 72.5016
979200 72.5016
988800 72.5016
998400 72.5016
1008000 72.5016
1017600 72.5016
1027200 72.5016
1036800 72.5016
1046400 72.5016
1056000 72.5016
1065600 72.5016
1075200 72.5016
1084800 72.5016
1094400 72.5016
1104000 72.5016
1113600 72.5016
1123200 72.5016
1132800 72.5016
1142400 72.5016
1152000 72.5016
1161600 72.5016
1171200 72.5016
1180800 72.5016
1190400 72.5016
1200000 72.5016
1209600 72.5016
1219200 72.5016
1228800 72.5016
1238400 72.5016
1248000 72.5016
1257600 72.5016
1267200 72.5016
1276800 72.5016
1286400 72.5016
1296000 72.5016
1305600 72.5016
1315200 72.5016
1324800 72.5016
1334400 72.5016
1344000 72.5016
1353600 72.5016
1363200 72.5016
1372800 72.5016
1382400 72.5016
1392000 72.5016
1401600 72.5016
1411200 72.5016
1420800 72.5016
1430400 72.5016
1440000 72.5016
1449600 72.5016
1459200 72.5016
1468800 72.5016
1478400 72.5016
1488000 72.5016
1497600 72.5016
1507200 72.5016
1516800 72.5016
1526400 72.5016
1536000 72.5016
1545600 72.5016
1555200 72.5016
1564800 72.5016
1574400 72.5016
1584000 72.5016
1593600 72.5016
1603200 72.5016
1612800 72.5016
1622400 72.5016
1632000 72.5016
1641600 72.5016
1651200 72.5016
1660800 72.5016
1670400 72.5016
1680000 72.5016
1689600 72.5016
1699200 72.5016
1708800 72.5016
1718400 72.5016
1728000 72.5016
1737600 72.5016
1747200 72.5016
1756800 72.5016
1766400 72.5016
1776000 72.5016
1785600 72.5016
1795200 72.5016
1804800 72.5016
1814400 72.5016
1824000 72.5016
1833600 72.5016
1843200 72.5016
1852800 72.5016
1862400 72.5016
1872000 72.5016
1881600 72.5016
1891200 72.5016
1900800 72.5016
1910400 72.5016
1920000 72.5016
1929600 72.5016
1939200 72.5016
1948800 72.5016
1958400 72.5016
1968000 72.5016
1977600 72.5016
1987200 72.5016
1996800 72.5016
2006400 72.5016
2016000 72.5016
2025600 72.5016
2035200 72.5016
2044800 72.5016
2054400 72.5016
2064000 72.5016
2073600 72.5016
2083200 72.5016
2092800 72.5016
2102400 72.5016
2112000 72.5016
2121600 72.5016
2131200 72.5016
2140800 72.5016
2150400 72.5016
2160000 72.5016
2169600 72.5016
2179200 72.5016
2188800 72.5016
2198400 72.5016
2208000 72.5016
2217600 72.5016
2227200 72.5016
2236800 72.5016
2246400 72.5016
2256000 72.5016
2265600 72.5016
2275200 72.5016
2284800 72.5016
2294400 72.5016
2304000 72.5016
2313600 72.5016
2323200 72.5016
2332800 72.5016
2342400 72.5016
2352000 72.5016
2361600 72.5016
2371200 72.5016
2380800 72.5016
2390400 72.5016
2400000 72.5016
2409600 72.5016
2419200 72.5016
2428800 72.5016
2438400 72.5016
2448000 72.5016
2457600 72.5016
2467200 72.5016
2476800 72.5016
2486400 72.5016
2496000 72.5016
2505600 72.5016
2515200 72.5016
2524800 72.5016
2534400 72.5016
2544000 72.5016
2553600 72.5016
2563200 72.5016
2572800 72.5016
2582400 72.5016
2592000 72.5016
2601600 72.5016
2611200 72.5016
2620800 72.5016
2630400 72.5016
2640000 72.5016
2649600 72.5016
2659200 72.5016
2668800 72.5016
2678400 72.5016
2688000 72.5016
2697600 72.5016
2707200 72.5016
2716800 72.5016
2726400 72.5016
2736000 72.5016
2745600 72.5016
2755200 72.5016
2764800 72.5016
2774400 72.5016
2784000 72.5016
2793600 72.5016
2803200 72.5016
2812800 72.5016
2822400 72.5016
2832000 72.5016
2841600 72.5016
2851200 72.5016
2860800 72.5016
2870400 72.5016
2880000 72.5016
2889600 72.5016
2899200 72.5016
2908800 72.5016
2918400 72.5016
2928000 72.5016
2937600 72.5016
2947200 72.5016
2956800 72.5016
2966400 72.5016
2976000 72.5016
2985600 72.5016
2995200 72.5016
3004800 72.5016
3014400 72.5016
3024000 72.5016
3033600 72.5016
3043200 72.5016
3052800 72.5016
3062400 72.5016
3072000 72.5016
3081600 72.5016
3091200 72.5016
3100800 72.5016
3110400 72.5016
3120000 72.5016
3129600 72.5016
3139200 72.5016
3148800 72.5016
3158400 72.5016
3168000 72.5016
3177600 72.5016
3187200 72.5016
3196800 72.5016
3206400 72.5016
3216000 72.5016
3225600 72.5016
3235200 72.5016
3244800 72.5016
3254400 72.5016
3264000 72.5016
3273600 72.5016
3283200 72.5016
3292800 72.5016
3302400 72.5016
3312000 72.5016
3321600 72.5016
3331200 72.5016
3340800 72.5016
3350400 72.5016
3360000 72.5016
3369600 72.5016
3379200 72.5016
3388800 72.5016
3398400 72.5016
3408000 72.5016
3417600 72.5016
3427200 72.5016
3436800 72.5016
3446400 72.5016
3456000 72.5016
3465600 72.5016
3475200 72.5016
3484800 72.5016
3494400 72.5016
3504000 72.5016
3513600 72.5016
3523200 72.5016
3532800 72.5016
3542400 72.5016
3552000 72.5016
3561600 72.5016
