0.0192 3
0.0384 12
0.0576 17
0.0768 21
0.09599999999999999 28
0.1152 25
0.1344 25
0.1536 27
0.17279999999999998 25
0.19199999999999998 25
0.21119999999999997 27
0.2304 29
0.2496 29
0.2688 31
0.288 33
0.3072 31
0.32639999999999997 37
0.34559999999999996 37
0.36479999999999996 38
0.38399999999999995 36
0.40319999999999995 37
0.42239999999999994 38
0.44159999999999994 37
0.4608 38
0.48 36
0.4992 37
0.5184 38
0.5376 41
0.5568 40
0.576 41
0.5952 42
0.6144 39
0.6335999999999999 39
0.6527999999999999 36
0.6719999999999999 41
0.6911999999999999 41
0.7103999999999999 37
0.7295999999999999 35
0.7487999999999999 37
0.7679999999999999 37
0.7871999999999999 38
0.8063999999999999 38
0.8255999999999999 39
0.8447999999999999 42
0.8639999999999999 36
0.8831999999999999 38
0.9023999999999999 41
0.9216 39
0.9408 42
0.96 41
0.9792 39
0.9984 40
1.0175999999999998 45
1.0368 45
1.0559999999999998 44
1.0752 44
1.0943999999999998 48
1.1136 42
1.1327999999999998 40
1.152 48
1.1711999999999998 46
1.1904 45
1.2095999999999998 46
1.2288 41
1.248 41
1.2671999999999999 44
1.2864 47
1.3055999999999999 43
1.3248 47
1.3439999999999999 44
1.3632 44
1.3823999999999999 45
1.4016 49
1.4207999999999998 45
1.44 47
1.4591999999999998 47
1.4784 46
1.4975999999999998 46
1.5168 47
1.5359999999999998 47
1.5552 49
1.5743999999999998 46
1.5936 42
1.6127999999999998 47
1.632 47
1.6511999999999998 44
1.6703999999999999 47
1.6895999999999998 48
1.7087999999999999 45
1.7279999999999998 41
1.7471999999999999 46
1.7663999999999997 46
1.7855999999999999 46
1.8047999999999997 46
1.8239999999999998 47
1.8432 49
1.8623999999999998 49
1.8816 45
1.9007999999999998 52
1.92 47
1.9391999999999998 46
1.9584 46
1.9775999999999998 46
1.9968 46
2.016 49
2.0351999999999997 48
2.0544 45
2.0736 47
2.0928 46
2.1119999999999997 47
2.1311999999999998 47
2.1504 52
2.1696 48
2.1887999999999996 49
2.2079999999999997 47
2.2272 47
2.2464 41
2.2655999999999996 48
2.2847999999999997 47
2.304 44
2.3232 39
2.3423999999999996 41
2.3615999999999997 44
2.3808 41
2.4 44
2.4191999999999996 46
2.4383999999999997 44
2.4576 51
2.4768 48
2.496 46
2.5151999999999997 49
2.5343999999999998 46
2.5536 51
2.5728 46
2.5919999999999996 49
2.6111999999999997 46
2.6304 49
2.6496 49
2.6687999999999996 45
2.6879999999999997 49
2.7072 47
2.7264 49
2.7455999999999996 47
2.7647999999999997 47
2.784 46
2.8032 51
2.8223999999999996 46
2.8415999999999997 47
2.8608 46
2.88 43
2.8991999999999996 45
2.9183999999999997 45
2.9375999999999998 45
2.9568 48
2.9759999999999995 48
2.9951999999999996 47
3.0143999999999997 46
3.0336 44
3.0527999999999995 40
3.0719999999999996 40
3.0911999999999997 42
3.1104 43
3.1296 44
3.1487999999999996 45
3.1679999999999997 42
3.1872 44
3.2064 44
3.2255999999999996 46
3.2447999999999997 50
3.264 47
3.2832 48
3.3023999999999996 47
3.3215999999999997 45
3.3407999999999998 48
3.36 50
3.3791999999999995 49
3.3983999999999996 49
3.4175999999999997 48
3.4368 47
3.4559999999999995 51
3.4751999999999996 55
3.4943999999999997 55
3.5136 49
3.5327999999999995 48
3.5519999999999996 52
3.5711999999999997 52
3.5904 49
3.6095999999999995 50
3.6287999999999996 50
3.6479999999999997 54
3.6672 49
3.6864 46
3.7055999999999996 49
3.7247999999999997 51
3.7439999999999998 49
3.7632 45
3.7823999999999995 51
3.8015999999999996 48
3.8207999999999998 47
3.84 43
3.8591999999999995 45
3.8783999999999996 48
3.8975999999999997 47
3.9168 50
3.9359999999999995 53
3.9551999999999996 51
3.9743999999999997 50
3.9936 48
4.0127999999999995 50
4.032 46
4.0512 47
4.070399999999999 51
4.0896 48
4.1088 47
4.127999999999999 49
4.1472 48
4.166399999999999 48
4.1856 49
4.2048 44
4.223999999999999 48
4.2432 50
4.2623999999999995 52
4.281599999999999 52
4.3008 52
4.319999999999999 48
4.3392 50
4.3584 47
4.377599999999999 47
4.3968 48
4.4159999999999995 49
4.4352 46
4.4544 51
4.473599999999999 53
4.4928 47
4.512 42
4.531199999999999 48
4.5504 52
4.569599999999999 50
4.5888 52
4.608 48
4.627199999999999 51
4.6464 46
4.6655999999999995 50
4.684799999999999 48
4.704 50
4.723199999999999 48
4.7424 51
4.7616 49
4.780799999999999 49
4.8 47
4.8191999999999995 48
4.838399999999999 49
4.8576 48
4.876799999999999 50
4.896 47
4.9152 48
4.934399999999999 50
4.9536 46
4.972799999999999 51
4.992 48
5.0112 46
5.030399999999999 49
5.0496 43
5.0687999999999995 46
5.087999999999999 45
5.1072 48
5.126399999999999 47
5.1456 48
5.1648 50
5.183999999999999 51
5.2032 52
5.2223999999999995 52
5.241599999999999 48
5.2608 49
5.279999999999999 52
5.2992 49
5.3184 46
5.337599999999999 50
5.3568 47
5.3759999999999994 50
5.395199999999999 53
5.4144 54
5.433599999999999 48
5.4528 49
5.4719999999999995 51
5.491199999999999 47
